created_at,id_str,full_text,lang,location
2023-11-10,1722884674949992599,partai adil sejahtera perhati hak hak perempuan keluarga promosi tara gender dukung keluarga kuat pks rakyat,in,
2023-11-10,1722884595451134253,pks partai dengar suara rakyat komitmen wujud adil pks rakyat,in,
2023-11-10,1722884495421079995,partai adil sejahtera promosi budaya indonesia lestari waris budaya dukung seni budaya pks rakyat,in,
2023-11-10,1722884384808911223,partai adil sejahtera lindung lingkung peran lestari alam lanjut pks rakyat,in,
2023-11-10,1722884373861777777,pksejahtera pks partai komitmen adil sosial pks rakyat,in,
2023-11-10,1722884078268239979,partai adil sejahtera juang lawan korupsi dukung transparansi perintah tegak hukum kuat pks rakyat,in,
2023-11-10,1722883965533737274,partai adil sejahtera perhati isu lingkung usaha lestari alam dukung langkah langkah hijau pks rakyat,in,
2023-11-10,1722883938954457314,partai adil sejahtera peduli hak hak perempuan keluarga juang tara gender pks rakyat,in,
2023-11-10,1722883796637499601,partai adil sejahtera promosi sadar politik kalang anak muda ajar pengaruh pks rakyat,in,
2023-11-10,1722883693977690233,partai adil sejahtera dorong kerja lintas generasi hubung anak muda alam harga tahu pks rakyat,in,
2023-11-10,1722883529812697484,partai adil sejahtera buka aspirasi ide ide segar generasi muda dengar bantu suara asa pks rakyat,in,
2023-11-10,1722883452029280763,pks partai pegang prinsip prinsip adil sosial pks rakyat,in,
2023-11-10,1722883436090909179,partai adil sejahtera paham didik kualitas komitmen dukung anak muda investasi didik pks rakyat,in,
2023-11-10,1722883289080594640,partai adil sejahtera lindung lingkung kuat dukung upaya jaga alam lanjut planet maju pks rakyat,in,
2023-11-10,1722883138312077640,partai adil sejahtera dorong inklusi sosial hak asasi manusia peduli hak hak warga maju pks rakyat,in,
2023-11-10,1722882990991368360,partai adil sejahtera dukung industri kreatif seni budaya bantu seniman lokal kembang promosi budaya indonesia maju pks rakyat,in,
2023-11-10,1722882914445398089,partai adil sejahtera teladan transparansi akuntabilitas jaga integritas langkah maju pks rakyat,in,
2023-11-10,1722882736439034366,partai adil sejahtera promosi tara gender dukung hak hak perempuan jadi tara pondasi sejahtera maju pks rakyat,in,
2023-11-10,1722882668097064999,partai adil sejahtera motor gerak tumbuh ekonomi inklusif bantu cipta lapang kerja sempat maju pks rakyat,in,
2023-11-10,1722882391281442946,partai adil sejahtera motor gerak lestari alam dukung lestari alam upaya jaga planet maju pks rakyat,in,
2023-11-10,1722882254417141999,partai adil sejahtera dorong inklusi sosial hak asasi manusia peduli hak hak warga maju pks rakyat,in,
2023-11-10,1722881993980182773,partai adil sejahtera dukung industri kreatif seni budaya promosi budaya indonesia dunia maju pks rakyat,in,
2023-11-10,1722881894780752133,partai adil sejahtera tonjol transparansi akuntabilitas jaga integritas langkah maju pks rakyat,in,
